,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
227,Toyota,Fortuner,2.8 2WD MT,2016,"1,11,000 kms",Diesel,First Owner,Bangalore,20.5 Lakh*
228,Toyota,Etios Liva,GD,2013,"47,000 kms",Diesel,First Owner,Bangalore,5.25 Lakh*
229,Toyota,Land Cruiser,VX,2011,"59,000 kms",Diesel,Second Owner,Bangalore,80 Lakh*
230,Toyota,Land Cruiser,VX,2013,"2,29,000 kms",Diesel,First Owner,Bangalore,55 Lakh*
231,Toyota,Fortuner,2.8 2WD AT,2020,"20,000 kms",Diesel,First Owner,Bangalore,39.5 Lakh*
232,Toyota,Corolla Altis,1.4 DGL,2018,"47,000 kms",Diesel,First Owner,Bangalore,15.75 Lakh*
233,Toyota,Etios,VX,2011,"32,000 kms",Petrol,Second Owner,Bangalore,4.85 Lakh*
234,Toyota,Innova Crysta,2.8 ZX AT BSIV,2018,"25,340 kms",Diesel,First Owner,Bangalore,22.75 Lakh*
235,Toyota,Innova,2.5 VX 7 STR,2012,"1,21,378 kms",Diesel,First Owner,Bangalore,10.65 Lakh*
236,Toyota,Etios Liva,1.2 V,2017,"1,22,000 kms",Petrol,First Owner,Bangalore,5.25 Lakh*
237,Honda,Jazz,VX CVT,2019,"11,625 Kms",Petrol,1st Owner,Bangalore,"8,54,000"
238,Honda,Jazz,1.2 VX i VTEC,2015,"14,962 Kms",Petrol,1st Owner,Bangalore,"6,16,500"
239,Honda,Jazz,VX CVT,2019,"11,625 Kms",Petrol,1st Owner,Bangalore,"8,54,000"
240,Honda,Jazz,V,2015,"41,605 Kms",Petrol,2nd Owner,Bangalore,"5,65,500"
241,Honda,Jazz,V,2016,"42,010 Kms",Petrol,2nd Owner,Bangalore,"5,78,000"
242,Honda,Jazz,1.2 S i VTEC,2015,"29,107 Kms",Petrol,1st Owner,Bangalore,"5,31,000"
243,Honda,City,ZX CVT,2017,"31,312 Kms",Petrol,1st Owner,Bangalore,"10,91,500"
244,Honda,City,1.5 V MT,2011,"79,577 Kms",Petrol,1st Owner,Bangalore,"4,33,000"
245,Honda,Brio,V MT,2013,"21,547 Kms",Petrol,1st Owner,Bangalore,"3,91,500"
246,Honda,Jazz,V CVT,2016,"18,316 Kms",Petrol,1st Owner,Bangalore,"6,71,000"
247,Mahindra,TUV 300,T8,2016,"45,484 Kms",Diesel,2nd Owner,Bangalore,"7,27,000"
248,Mahindra,e2o,T0,2014,"95,128 Kms",Electric,1st Owner,Bangalore,"1,84,800"
249,Mahindra,XUV500,W8 2WD,2015,"72,587 Kms",Diesel,1st Owner,Bangalore,"9,24,500"
250,Mahindra,Scorpio,2.6 CRDe SLE,2012,"85,000 kms",Diesel,Second Owner,Bangalore,5.95 Lakh*
251,Mahindra,KUV 100,mFALCON D75 K6 5str,2016,"37,000 kms",Diesel,First Owner,Bangalore,5.75 Lakh*
252,Mahindra,Scorpio,SLE BSIV,2012,"1,31,000 kms",Diesel,First Owner,Bangalore,6.35 Lakh*
253,Mahindra,Xylo,E8 BS4,2012,"75,000 kms",Diesel,Second Owner,Bangalore,5.75 Lakh*
254,Mahindra,Xylo,E8,2012,"75,000 kms",Diesel,Second Owner,Bangalore,5.95 Lakh*
255,Mahindra,XUV500,W8 2WD,2012,"90,000 kms",Diesel,Second Owner,Bangalore,8 Lakh*
256,Mahindra,Xylo,E8 ABS Airbag BSIV,2012,"75,000 kms",Diesel,Second Owner,Bangalore,6.1 Lakh*
257,Ford,Figo,Petrol Titanium,2010,"52,260 Kms",Petrol,2nd Owner,Bangalore,"2,46,000"
258,Ford,Fiesta Classic,1.4 Duratorq LXI,2011,"115,514 Kms",Diesel,2nd Owner,Bangalore,"2,60,500"
259,Ford,Figo,Diesel ZXI,2013,"74,323 Kms",Diesel,1st Owner,Bangalore,"3,43,500"
260,Ford,Ecosport,1.5 Petrol Trend,2019,"6,882 Kms",Petrol,1st Owner,Bangalore,"8,15,000"
261,Ford,Figo,1.5D Titanium MT,2017,"83,000 kms",Diesel,First Owner,Bangalore,6.45 Lakh*
262,Ford,Figo,1.2 Trend Plus MT,2016,"60,000 kms",Petrol,Second Owner,Bangalore,4.55 Lakh*
263,Ford,Figo,Petrol ZXI,2012,"78,000 kms",Petrol,First Owner,Bangalore,3.35 Lakh*
264,Ford,Endeavour,2.2 Titanium AT 4X2 Sunroof,2019,"16,000 kms",Diesel,First Owner,Bangalore,35.75 Lakh*
265,Ford,Figo,Diesel Titanium,2012,"85,000 kms",Diesel,First Owner,Bangalore,3.75 Lakh*
266,Ford,Ikon,1.3 Flair,2005,"88,000 kms",Petrol,Third Owner,Bangalore,1.1 Lakh*
267,Mercedes-Benz,M-Class,ML 250 CDI,2013,"51,000 kms",Diesel,Second Owner,Bangalore,25.25 Lakh*
268,Mercedes-Benz,M-Class,ML 250 CDI,2015,"62,000 kms",Diesel,First Owner,Bangalore,33.5 Lakh*
269,Mercedes-Benz,GLC,220d 4MATIC Sport,2017,"33,000 kms",Diesel,First Owner,Bangalore,47 Lakh*
270,Mercedes-Benz,M-Class,ML 250 CDI,2013,"51,000 kms",Diesel,Second Owner,Bangalore,25.25 Lakh*
271,Mercedes-Benz,CLA,200 CDI Style,2018,"27,000 kms",Diesel,Second Owner,Bangalore,29.5 Lakh*
272,Mercedes-Benz,New C-Class,C 220 CDI Avantgarde,2013,"90,000 kms",Diesel,Second Owner,Bangalore,14.75 Lakh*
273,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,2016,"60,000 kms",Diesel,Second Owner,Bangalore,52 Lakh*
274,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"60,000 kms",Diesel,First Owner,Bangalore,24.5 Lakh*
275,Mercedes-Benz,New C-Class,C250 Avantgarde,2010,"59,000 kms",Petrol,Second Owner,Bangalore,13.75 Lakh*
276,Mercedes-Benz,GL-Class,350 CDI Blue Efficiency,2015,"45,000 kms",Diesel,First Owner,Bangalore,52.75 Lakh*
277,Volkswagen,Vento,Diesel Highline,2012,"93,815 Kms",Diesel,1st Owner,Bangalore,"4,71,500"
278,Volkswagen,Ameo,1.2 MPI Comfortline,2016,"18,509 Kms",Petrol,1st Owner,Bangalore,"5,45,500"
279,Volkswagen,Polo,1.2 MPI Comfortline,2015,"12,970 Kms",Petrol,2nd Owner,Bangalore,"5,41,000"
280,Volkswagen,Polo,GT TSI,2013,"73,000 kms",Petrol,Second Owner,Bangalore,5.45 Lakh*
281,Volkswagen,Polo,1.2 MPI Comfortline,2016,"51,000 kms",Petrol,First Owner,Bangalore,6.25 Lakh*
282,Volkswagen,Polo,1.2 MPI Comfortline,2016,"50,000 kms",Petrol,First Owner,Bangalore,6 Lakh*
283,Volkswagen,Polo,1.0 TSI Highline Plus,2020,"6,000 kms",Petrol,First Owner,Bangalore,8.95 Lakh*
284,Volkswagen,Vento,Petrol Highline AT,2011,"90,000 kms",Petrol,Second Owner,Bangalore,4.25 Lakh*
285,Volkswagen,Polo,1.2 MPI Highline,2015,"53,000 kms",Petrol,Second Owner,Bangalore,5.65 Lakh*
286,Volkswagen,Passat,Diesel Comfortline 2.0 TDI,2013,"52,000 kms",Diesel,First Owner,Bangalore,12.8 Lakh*
287,BMW,3 Series,320d Corporate Edition,2012,"75,000 kms",Diesel,First Owner,Bangalore,9.75 Lakh*
288,BMW,7 Series,730Ld M Sport Plus,2013,"65,000 kms",Diesel,Second Owner,Bangalore,27 Lakh*
289,BMW,7 Series,730Ld,2010,"78,000 kms",Diesel,Second Owner,Bangalore,14.5 Lakh*
290,BMW,6 Series,GT 630d Luxury Line,2018,"32,000 kms",Diesel,First Owner,Bangalore,59 Lakh*
291,BMW,X1,sDrive 20D xLine,2012,"1,00,000 kms",Diesel,Third Owner,Bangalore,12.5 Lakh*
292,BMW,X5,xDrive 30d,2017,"33,000 kms",Diesel,First Owner,Bangalore,54.9 Lakh*
293,BMW,5 Series,520d Luxury Line,2018,"1,10,000 kms",Diesel,First Owner,Bangalore,42 Lakh*
294,BMW,3 Series,320i Sedan,2009,"75,000 kms",Petrol,Second Owner,Bangalore,7.5 Lakh*
295,BMW,3 Series GT,Luxury Line,2019,"25,000 kms",Diesel,First Owner,Bangalore,42.5 Lakh*
296,BMW,5 Series,525d,2011,"37,000 kms",Diesel,Second Owner,Bangalore,18.75 Lakh*
297,Renault,KWID,1.0 RXT BSIV,2017,"16,614 Kms",Petrol,1st Owner,Bangalore,"4,05,000"
298,Renault,KWID,AMT,2018,"20,965 Kms",Petrol,1st Owner,Bangalore,"4,54,500"
299,Renault,KWID,1.0 RXT AMT,2016,"27,080 Kms",Petrol,1st Owner,Bangalore,"4,32,000"
300,Renault,KWID,1.0 RXT AMT,2017,"12,413 Kms",Petrol,2nd Owner,Bangalore,"4,46,000"
301,Renault,KWID,1.0 RXT AMT Opt BSIV,2019,"12,293 Kms",Petrol,1st Owner,Bangalore,"4,80,500"
302,Renault,KWID,AMT,2017,"50,470 Kms",Petrol,2nd Owner,Bangalore,"3,49,500"
303,Renault,KWID,1.0 RXT AMT,2018,"18,392 Kms",Petrol,2nd Owner,Bangalore,"4,64,000"
304,Renault,KWID,1.0 RXT 02 Anniversary Edition,2018,"25,772 Kms",Petrol,1st Owner,Bangalore,"4,04,500"
305,Renault,KWID,1.0 RXT Opt,2018,"46,527 Kms",Petrol,1st Owner,Bangalore,"3,96,000"
306,Renault,Duster,85PS Diesel RxL,2013,"82,573 Kms",Diesel,1st Owner,Bangalore,"6,13,000"
307,Tata,Tiago,1.2 Revotron XZA,2018,"56,060 Kms",Petrol,1st Owner,Bangalore,"5,51,000"
308,Tata,Tigor,1.2 Revotron XT,2017,"28,071 Kms",Petrol,1st Owner,Bangalore,"5,13,700"
309,Tata,Tiago,1.2 Revotron XZ,2016,"73,108 Kms",Petrol,1st Owner,Bangalore,"4,72,000"
310,Tata,Harrier,XZ,2019,"61,000 kms",Diesel,First Owner,Bangalore,16.5 Lakh*
311,Tata,Harrier,XZ Dark Edition BSIV,2019,"61,000 kms",Diesel,First Owner,Bangalore,17.75 Lakh*
312,Tata,New Safari,DICOR 2.2 EX 4x2,2011,"76,000 kms",Diesel,Second Owner,Bangalore,5.75 Lakh*
313,Tata,Safari Storme,LX,2013,"80,000 kms",Diesel,First Owner,Bangalore,5.75 Lakh*
314,Tata,Nano,Twist XT,2014,"87,644 kms",Petrol,Second Owner,Bangalore,1.85 Lakh*
315,Tata,Manza,ELAN Quadrajet BS IV,2012,"82,800 kms",Diesel,First Owner,Bangalore,3.45 Lakh*
316,Tata,New Safari,DICOR 2.2 LX 4x2,2008,"1,10,000 kms",Diesel,First Owner,Bangalore,2.75 Lakh*
317,Audi,Q3,35 TDI Quattro Premium Plus,2017,"58,500 kms",Diesel,First Owner,Bangalore,28.5 Lakh*
318,Audi,Q5,3.0 TDI,2010,"80,000 kms",Diesel,First Owner,Bangalore,12.5 Lakh*
319,Audi,Q5,30 TDI quattro Premium Plus,2017,"30,000 kms",Diesel,First Owner,Bangalore,35 Lakh*
320,Audi,Q3,35 TDI Quattro Premium Plus,2018,"22,000 kms",Diesel,First Owner,Bangalore,32.25 Lakh*
321,Audi,Q5,30 TDI quattro Premium Plus,2017,"31,000 kms",Diesel,First Owner,Bangalore,34.9 Lakh*
322,Audi,Q3,2.0 TDI,2013,"67,000 kms",Diesel,Third Owner,Bangalore,13.5 Lakh*
323,Audi,Q5,2.0 TDI Premium Plus,2015,"75,000 kms",Diesel,Second Owner,Bangalore,26.75 Lakh*
324,Audi,Q5,30 TDI Design Edition,2015,"65,000 kms",Diesel,First Owner,Bangalore,17.5 Lakh*
325,Audi,Q5,30 TDI quattro Premium Plus,2016,"75,000 kms",Diesel,Second Owner,Bangalore,27.5 Lakh*
326,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2013,"33,000 kms",Diesel,Second Owner,Bangalore,16.45 Lakh*
327,Skoda,Superb,Elegance 1.8 TSI AT,2010,"1,06,000 kms",Petrol,Second Owner,Bangalore,6.49 Lakh*
328,Skoda,Octavia,Elegance 2.0 TDI AT,2014,"86,400 kms",Diesel,First Owner,Bangalore,13.75 Lakh*
329,Skoda,Rapid,1.5 TDI Ambition Plus,2015,"58,000 kms",Diesel,Second Owner,Bangalore,5.5 Lakh*
330,Skoda,Rapid,1.6 MPI Elegance,2013,"54,000 kms",Petrol,Second Owner,Bangalore,5.75 Lakh*
331,Skoda,Rapid,1.6 MPI Style Plus,2016,"37,000 kms",Petrol,Second Owner,Bangalore,6.75 Lakh*
332,Skoda,Octavia,Elegance 2.0 TDI AT,2013,"83,000 kms",Diesel,Second Owner,Bangalore,8.3 Lakh*
333,Skoda,Rapid,1.6 TDI Active,2012,"88,959 kms",Diesel,First Owner,Bangalore,4.39 Lakh*
334,Skoda,Superb,Elegance 1.8 TSI AT,2010,"1,06,000 kms",Petrol,Second Owner,Bangalore,6.49 Lakh*
335,Skoda,Rapid,Monte Carlo 1.6 MPI AT BSIV,2019,"13,155 kms",Petrol,First Owner,Bangalore,12.95 Lakh*
336,Skoda,Rapid,1.6 MPI Ambition BSIV,2018,"56,679 kms",Petrol,First Owner,Bangalore,8.49 Lakh*
337,Chevrolet,Tavera,Neo 3 LT 8 Seats BSIII,2017,"17,000 kms",Diesel,First Owner,Bangalore,9.75 Lakh*
338,Chevrolet,Optra Magnum,2.0 LT,2011,"77,700 kms",Diesel,First Owner,Bangalore,3.85 Lakh*
339,Chevrolet,Beat,LT,2010,"53,000 kms",Petrol,Second Owner,Bangalore,2.75 Lakh*
340,Chevrolet,Tavera,LT 9 Str BS IV,2017,"16,000 kms",Diesel,First Owner,Bangalore,9.6 Lakh*
341,Chevrolet,Sail,LS ABS,2013,"70,000 kms",Diesel,First Owner,Bangalore,3.15 Lakh*
342,Chevrolet,Beat,Diesel LT,2012,"78,000 kms",Diesel,First Owner,Bangalore,2.85 Lakh*
343,Chevrolet,Tavera,Neo 3 LT 9 Seats BSIV,2017,"17,203 kms",Diesel,First Owner,Bangalore,9.75 Lakh*
344,Chevrolet,Beat,Diesel LS,2013,"57,000 kms",Diesel,Second Owner,Bangalore,2.84 Lakh*
345,Chevrolet,Beat,Diesel LT,2014,"59,649 kms",Diesel,First Owner,Bangalore,3.1 Lakh*
346,Chevrolet,Captiva,LT,2008,"85,000 kms",Diesel,Second Owner,Bangalore,4 Lakh*
347,Fiat,Linea,T Jet,2011,"49,000 kms",Petrol,Second Owner,Bangalore,3.5 Lakh*
348,Fiat,500,Lounge,2009,"29,000 kms",Diesel,Second Owner,Bangalore,11.9 Lakh*
349,Fiat,Grande Punto,1.2 Emotion,2009,"1,00,216 kms",Petrol,First Owner,Bangalore,2.2 Lakh*
350,Fiat,Linea,T Jet,2011,"49,000 kms",Petrol,Second Owner,Bangalore,3.5 Lakh*
351,Fiat,Linea,1.4 Emotion,2010,"76,700 kms",Petrol,First Owner,Bangalore,3.05 Lakh*
352,Fiat,Linea,Emotion (Diesel),2018,"82,000 kms",Diesel,First Owner,Bangalore,6.15 Lakh*
353,Fiat,Linea,Emotion,2011,"70,000 kms",Petrol,Third Owner,Bangalore,2.9 Lakh*
354,Fiat,Grande Punto,EVO 90HP 1.3 Sport,2015,"1,00,000 kms",Diesel,Second Owner,Bangalore,4 Lakh*
355,Fiat,Grande Punto,1.3 Emotion (Diesel),2011,"90,000 kms",Diesel,Second Owner,Bangalore,2.5 Lakh*
356,Fiat,Petra,1.6 ELX PS,2005,"5,000 kms",Petrol,Third Owner,Bangalore,1.1 Lakh*
357,Land-Rover,--,2.0 TD4 HSE Dynamic,2016 Land Rover Range Rover Evoque,,Diesel,Owner,Bangalore,--
358,Land-Rover,--,3.0 Vogue,2013 Land Rover Range Rover,,Diesel,Owner,Bangalore,--
359,Land-Rover,--,3.6 TDV8 Vogue SE Diesel,2011 Land Rover Range Rover,,Diesel,Owner,Bangalore,--
360,Land-Rover,--,2.0 TD4 HSE Dynamic,2017 Land Rover Range Rover Evoque,"37,000 kms",Diesel,First Owner,Bangalore,44.75 Lakh*
361,Land-Rover,--,SD4 HSE Luxury 7S,2016 Land Rover Discovery Sport,"18,000 kms",Diesel,First Owner,Bangalore,44.5 Lakh*
362,Land-Rover,--,2.0 TD4 HSE Dynamic,2017 Land Rover Range Rover Evoque,"37,000 kms",Diesel,First Owner,Bangalore,45 Lakh*
363,Land-Rover,--,TD4 HSE,2016 Land Rover Discovery Sport,"18,000 kms",Diesel,First Owner,Bangalore,44.5 Lakh*
364,Land-Rover,--,HSE,2013 Land Rover Range Rover Sport,"1,20,000 kms",Diesel,Second Owner,Bangalore,23 Lakh*
365,Land-Rover,--,TD4 SE,2009 Land Rover Freelander 2,"1,21,500 kms",Diesel,First Owner,Bangalore,13 Lakh*
366,Land-Rover,--,2.0 TD4 HSE Dynamic,2017 Land Rover Range Rover Evoque,"37,000 kms",Diesel,First Owner,Bangalore,42.95 Lakh*
367,Jaguar,XF,2.2 Litre Luxury,2018,"39,000 kms",Diesel,Second Owner,Bangalore,32.75 Lakh*
368,Jaguar,XF,3.0 Litre S Premium Luxury,2014,"38,000 kms",Diesel,First Owner,Bangalore,27 Lakh*
369,Jaguar,XF,3.0 Litre S Premium Luxury,2015,"38,000 kms",Diesel,First Owner,Bangalore,27.5 Lakh*
370,Jaguar,XF,3.0 Litre S Premium Luxury,2014,"30,000 kms",Diesel,First Owner,Bangalore,35 Lakh*
371,Jaguar,F-Pace,Prestige 2.0 AWD,2018,"46,000 kms",Diesel,First Owner,Bangalore,52.75 Lakh*
372,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"1,01,000 kms",Diesel,First Owner,Bangalore,19.5 Lakh*
373,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"1,10,000 kms",Diesel,First Owner,Bangalore,21.5 Lakh*
374,Jaguar,XJ,5.0 L V8 Supercharged,2010,"35,000 kms",Petrol,First Owner,Bangalore,39.95 Lakh*
375,Jaguar,XF,3.0 Litre S Premium Luxury,2014,"91,098 kms",Diesel,First Owner,Bangalore,28 Lakh*
376,Jaguar,F-Pace,Prestige 2.0 AWD,2018,"46,792 kms",Diesel,First Owner,Bangalore,54 Lakh*
377,Jeep,Compass,2.0 Longitude BSIV,2017,"43,726 kms",Diesel,First Owner,Bangalore,15.5 Lakh*
378,Jeep,Compass,2.0 Longitude BSIV,2017,"43,726 kms",Diesel,First Owner,Bangalore,15.5 Lakh*
379,Jeep,Compass,1.4 Limited,2017,"26,733 kms",Petrol,First Owner,Bangalore,17.95 Lakh*
380,Jeep,Compass,2.0 Limited Option,2018,"33,419 kms",Diesel,First Owner,Bangalore,18.25 Lakh*
381,Jeep,Compass,1.4 Limited Option,2019,"13,800 kms",Petrol,First Owner,Bangalore,17 Lakh*
382,Jeep,Compass,1.4 Limited,2017,"25,000 kms",Petrol,First Owner,Bangalore,17.49 Lakh*
383,Jeep,Compass,2.0 Limited,2018,"67,000 kms",Diesel,First Owner,Bangalore,17.4 Lakh*
384,Jeep,Compass,2.0 Limited,2018,"60,000 kms",Diesel,First Owner,Bangalore,17.45 Lakh*
385,Jeep,Compass,2.0 Limited Option,2017,"68,000 kms",Diesel,First Owner,Bangalore,15.5 Lakh*
386,Jeep,Compass,2.0 Longitude,2017,"55,195 kms",Diesel,First Owner,Bangalore,13.5 Lakh*
387,Volvo,XC 90,D5 R-Design,2017,"80,000 kms",Diesel,Second Owner,Bangalore,49 Lakh*
388,Volvo,S60,D4 KINETIC,2014,"75,000 kms",Diesel,Second Owner,Bangalore,13.95 Lakh*
389,Volvo,S 80,D3 Summum,2007,"83,000 kms",Diesel,First Owner,Bangalore,8 Lakh*
390,Volvo,V40,D3,2015,"47,000 kms",Diesel,Second Owner,Bangalore,16.1 Lakh*
391,Volvo,V40,D3 Kinetic,2015,"63,000 kms",Diesel,First Owner,Bangalore,15.5 Lakh*
392,Volvo,XC 90,D5 Inscription BSIV,2017,"82,000 kms",Diesel,First Owner,Bangalore,52 Lakh*
393,Volvo,S60,D4 KINETIC,2019,"30,000 kms",Diesel,First Owner,Bangalore,32 Lakh*
394,Volvo,S90,D4 Momentum BSIV,2018,"30,000 kms",Diesel,First Owner,Bangalore,40 Lakh*
395,Volvo,V40,D3,2015,"40,000 kms",Diesel,Second Owner,Bangalore,16.75 Lakh*
396,Volvo,XC60,D5 Inscription,2021,"77,000 kms",Diesel,Second Owner,Bangalore,13.5 Lakh*
397,Nissan,Terrano,XV 110 PS,2015,"76,888 Kms",Diesel,2nd Owner,Bangalore,"5,90,700"
398,Nissan,Terrano,XL 85 PS,2016,"106,755 Kms",Diesel,1st Owner,Bangalore,"6,58,500"
399,Nissan,Micra Active,XL,2015,"58,747 kms",Petrol,First Owner,Bangalore,3.95 Lakh*
400,Nissan,Terrano,XL 85 PS,2013,"1,30,144 kms",Diesel,First Owner,Bangalore,6.7 Lakh*
401,Nissan,Micra,XV CVT,2014,"50,000 kms",Petrol,First Owner,Bangalore,4.15 Lakh*
402,Nissan,Micra,XL Optional,2014,"39,141 kms",Petrol,Second Owner,Bangalore,3.85 Lakh*
403,Nissan,Micra,XV CVT,2014,"65,000 kms",Petrol,First Owner,Bangalore,4.45 Lakh*
404,Nissan,Micra,Diesel XV,2011,"68,300 kms",Diesel,First Owner,Bangalore,3.25 Lakh*
405,Nissan,Micra,XL,2014,"51,000 kms",Petrol,Second Owner,Bangalore,3.5 Lakh*
406,Nissan,Terrano,XL 85 PS,2014,"1,10,000 kms",Diesel,Second Owner,Bangalore,6.3 Lakh*
407,Mitsubishi,Pajero,2.8 SFX,2011,"1,30,000 kms",Diesel,Third Owner,Bangalore,6.5 Lakh*
408,Mitsubishi,Cedia,Sports,2011,"71,000 kms",Petrol,First Owner,Bangalore,4.75 Lakh*
409,Mitsubishi,Pajero,2.8 SFX,2011,"1,30,000 kms",Diesel,Third Owner,Bangalore,6.5 Lakh*
410,Mitsubishi,Cedia,Elegance,2012,"91,565 kms",Petrol,Second Owner,Bangalore,5.75 Lakh*
411,Mitsubishi,Cedia,Sports,2009,"1,06,000 kms",Petrol,Second Owner,Bangalore,4.9 Lakh*
412,Mitsubishi,Pajero,2.8 GLX Sports,2007,"1,61,258 kms",Diesel,First Owner,Bangalore,6.85 Lakh*
413,Mitsubishi,Cedia,Elegance,2007,"58,358 kms",Petrol,First Owner,Bangalore,3.85 Lakh*
414,Mitsubishi,Lancer,SLXi,2000,"84,000 kms",Petrol,Second Owner,Bangalore,1.4 Lakh*
415,Mitsubishi,Pajero,Sport 4X2 AT,2015,"48,000 kms",Diesel,First Owner,Bangalore,16.5 Lakh*
416,Mitsubishi,Pajero,Sport 4X4,2013,"70,000 kms",Diesel,Second Owner,Bangalore,13 Lakh*
417,Datsun,GO,T Option,2016,"51,000 kms",Petrol,First Owner,Bangalore,3.1 Lakh*
418,Datsun,RediGO,S,2016,"51,000 kms",Petrol,First Owner,Bangalore,3.15 Lakh*
419,Datsun,GO,T BSIV,2014,"49,800 kms",Petrol,First Owner,Bangalore,3.25 Lakh*
420,Datsun,RediGO,S,2017,"50,000 kms",Petrol,First Owner,Bangalore,3.25 Lakh*
421,Datsun,GO,T,2016,"44,682 kms",Petrol,First Owner,Bangalore,3.75 Lakh*
422,Datsun,GO,A,2017,"70,000 kms",Petrol,First Owner,Bangalore,4 Lakh*
423,Porsche,Panamera,Diesel,2013,"25,000 kms",Diesel,First Owner,Bangalore,51 Lakh*
424,Porsche,Panamera,Diesel 250hp,2013,"43,000 kms",Diesel,First Owner,Bangalore,52 Lakh*
425,Porsche,Panamera,Diesel,2013,"25,000 kms",Diesel,First Owner,Bangalore,64.95 Lakh*
426,Porsche,Cayenne,Diesel,2013,"89,000 kms",Diesel,Second Owner,Bangalore,34.95 Lakh*
427,Porsche,Cayman,S Tiptronic,2011,"9,500 kms",Petrol,First Owner,Bangalore,42 Lakh*
428,Mini,Cooper Countryman,Cooper S JCW Inspired,2019,"5,000 kms",Petrol,First Owner,Bangalore,38 Lakh*
429,Mini,Cooper Countryman,Cooper S JCW Inspired,2019,"5,000 kms",Petrol,First Owner,Bangalore,37.5 Lakh*
430,Mini,3 DOOR,Cooper S,2017,"7,000 kms",Petrol,First Owner,Bangalore,41 Lakh*
431,Mini,Cooper Countryman,Cooper S,2018,"25,389 kms",Petrol,First Owner,Bangalore,37.25 Lakh*
432,Kia,Seltos,HTX Plus D,2019,"15,000 kms",Diesel,First Owner,Bangalore,17.75 Lakh*
433,Kia,Sonet,1.5 HTX Plus Diesel,2020,"9,645 kms",Diesel,First Owner,Bangalore,12.9 Lakh*
434,Kia,Seltos,GTX Plus,2019,"7,876 kms",Petrol,First Owner,Bangalore,17.99 Lakh*
435,Kia,Seltos,HTX Plus D,2019,"15,000 kms",Diesel,First Owner,Bangalore,17.35 Lakh*
436,Mahindra-Ssangyong,--,RX7,2013 Mahindra Ssangyong Rexton,"70,000 kms",Diesel,Second Owner,Bangalore,9.7 Lakh*
437,Mahindra-Ssangyong,--,RX7,2013 Mahindra Ssangyong Rexton,"70,372 kms",Diesel,Second Owner,Bangalore,11 Lakh*
438,Mahindra-Ssangyong,--,RX7,2013 Mahindra Ssangyong Rexton,"70,000 kms",Diesel,Second Owner,Bangalore,10.95 Lakh*
439,MG,Hector,Sharp Diesel MT BSIV,2019,"11,147 kms",Diesel,First Owner,Bangalore,19 Lakh*
440,MG,Hector,Sharp Diesel MT,2020,"8,012 kms",Diesel,First Owner,Bangalore,20.45 Lakh*
441,MG,Hector,Sharp Diesel MT BSIV,2019,"11,147 kms",Diesel,First Owner,Bangalore,19 Lakh*
442,Lexus,NX,300h,2018,"7,622 kms",Petrol,First Owner,Bangalore,63.95 Lakh*
443,Premier,Rio,Petrol GX,2013,"22,000 kms",Petrol,Second Owner,Bangalore,3.75 Lakh*
444,Maruti,Ciaz,ZDi,2017,"89,568 kms",Diesel,First Owner,Chennai,8 Lakh*
445,Maruti,Eeco,5 Seater AC BSIV,2018,"2,300 kms",Petrol,First Owner,Chennai,4.45 Lakh*
446,Maruti,Eeco,7 Seater Standard BSIV,2020,"15,000 kms",Petrol,First Owner,Chennai,4.85 Lakh*
447,Maruti,Swift Dzire,ZXi,2011,"63,000 kms",Petrol,Second Owner,Chennai,4.1 Lakh*
448,Maruti,SX4 S Cross,Zeta DDiS 200 SH,2015,"1,02,000 kms",Diesel,First Owner,Chennai,6.25 Lakh*
449,Maruti,Baleno RS,1.0 Petrol,2018,"21,000 kms",Petrol,First Owner,Chennai,7.5 Lakh*
450,Maruti,Gypsy,W410 4X4,2008,"10,000 kms",Petrol,First Owner,Chennai,4.5 Lakh*
451,Maruti,Celerio X,AMT ZXI Option BSIV,2018,"30,000 kms",Petrol,First Owner,Chennai,5.35 Lakh*
452,Maruti,Ciaz,Sigma Diesel,2017,"46,000 kms",Diesel,First Owner,Chennai,8.25 Lakh*
453,Maruti,Ciaz,VDi Plus,2014,"1,00,350 kms",Diesel,Second Owner,Chennai,5.5 Lakh*
454,Hyundai,i10,Sportz AT,2012,"37,000 kms",Petrol,First Owner,Chennai,4 Lakh*
455,Hyundai,Elantra,1.6 SX Option,2015,"1,00,300 kms",Diesel,First Owner,Chennai,7.25 Lakh*
456,Hyundai,Verna,VTVT 1.6 SX Option,2019,"5,000 kms",Petrol,First Owner,Chennai,11.9 Lakh*
457,Hyundai,Santa Fe,4WD AT,2014,"1,50,000 kms",Diesel,First Owner,Chennai,11.9 Lakh*
458,Hyundai,Verna,i (Petrol),2007,"59,000 kms",Petrol,Third Owner,Chennai,1.8 Lakh*
459,Hyundai,Creta,1.6 CRDi SX Plus,2017,"66,000 kms",Diesel,First Owner,Chennai,11.5 Lakh*
460,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"56,000 kms",Petrol,First Owner,Chennai,11.65 Lakh*
