,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
1210,Mercedes-Benz,New C-Class,C 220 CDI Elegance AT,2008,"80,000 kms",Diesel,First Owner,Hyderabad,7.99 Lakh*
1211,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2011,"75,000 kms",Diesel,First Owner,Hyderabad,13.25 Lakh*
1212,Mercedes-Benz,S-Class,S 350 CDI,2010,"84,000 kms",Diesel,First Owner,Hyderabad,19.99 Lakh*
1213,Mercedes-Benz,E-Class,230 E AT,2008,"91,000 kms",Petrol,First Owner,Hyderabad,5.5 Lakh*
1214,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2018,"8,000 kms",Diesel,First Owner,Hyderabad,58 Lakh*
1215,Mercedes-Benz,GLE Class,350d,2017,"60,000 kms",Diesel,First Owner,Hyderabad,49 Lakh*
1216,Mercedes-Benz,GLE Class,350d,2015,"32,000 kms",Diesel,First Owner,Hyderabad,49.5 Lakh*
1217,Mercedes-Benz,New C-Class,Progressive C 220d,2019,"59,000 kms",Diesel,First Owner,Hyderabad,36 Lakh*
1218,Mercedes-Benz,CLS-Class,250 CDI,2016,"12,000 kms",Diesel,First Owner,Hyderabad,48 Lakh*
1219,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2014,"30,000 kms",Diesel,First Owner,Hyderabad,28.5 Lakh*
1220,Mercedes-Benz,New C-Class,220 CDI AT,2012,"90,000 kms",Diesel,First Owner,Hyderabad,12.99 Lakh*
1221,Mercedes-Benz,New C-Class,200 Kompressor,2007,"81,000 kms",Petrol,First Owner,Hyderabad,5.5 Lakh*
1222,Mercedes-Benz,B Class,B180 CDI,2013,"74,200 kms",Diesel,First Owner,Hyderabad,10.89 Lakh*
1223,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2010,"1,11,160 kms",Diesel,First Owner,Hyderabad,15.95 Lakh*
1224,Mercedes-Benz,A Class,A180 CDI,2013,"1,27,740 kms",Diesel,First Owner,Hyderabad,10.95 Lakh*
1225,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,"75,910 kms",Diesel,First Owner,Hyderabad,12.95 Lakh*
1226,Mercedes-Benz,E-Class,220 CDI,2013,"96,350 kms",Diesel,First Owner,Hyderabad,15.85 Lakh*
1227,Mercedes-Benz,New C-Class,C 250 CDI Elegance,2011,"87,946 kms",Diesel,First Owner,Hyderabad,14 Lakh*
1228,Mercedes-Benz,E-Class,E350 CDI Elegance,2010,"82,000 kms",Diesel,First Owner,Hyderabad,18.5 Lakh*
1229,Mercedes-Benz,E-Class,E250 CDI Elegance,2010,"1,16,000 kms",Diesel,First Owner,Hyderabad,11.85 Lakh*
1230,Chevrolet,Beat,PS,2013,"83,000 kms",Petrol,Second Owner,Hyderabad,2.05 Lakh*
1231,Chevrolet,Beat,Diesel,2011,"97,000 kms",Diesel,First Owner,Hyderabad,2.1 Lakh*
1232,Chevrolet,Cruze,LTZ AT,2010,"60,000 kms",Diesel,First Owner,Hyderabad,4.95 Lakh*
1233,Chevrolet,Cruze,LTZ,2010,"1,05,000 kms",Diesel,First Owner,Hyderabad,4.5 Lakh*
1234,Chevrolet,Enjoy,TCDi LS 8 Seater,2013,"85,000 kms",Diesel,First Owner,Hyderabad,3.45 Lakh*
1235,Chevrolet,Spark,1.0,2008,"75,000 kms",Petrol,Second Owner,Hyderabad,1.3 Lakh*
1236,Chevrolet,Spark,1.0 LS,2009,"54,000 kms",Petrol,First Owner,Hyderabad,1.75 Lakh*
1237,Chevrolet,Beat,Diesel LT,2013,"60,000 kms",Diesel,First Owner,Hyderabad,3.15 Lakh*
1238,Chevrolet,Enjoy,1.3 TCDi LS 8,2016,"1,21,842 kms",Diesel,First Owner,Hyderabad,2.45 Lakh*
1239,Chevrolet,Spark,1.0 LT,2008,"86,000 kms",Petrol,First Owner,Hyderabad,1.65 Lakh*
1240,Chevrolet,Spark,1.0 LS,2008,"80,000 kms",Petrol,Second Owner,Hyderabad,1.85 Lakh*
1241,Chevrolet,Tavera,Neo 3 10 Seats BSIII,2007,"3,25,117 kms",Diesel,Third Owner,Hyderabad,2 Lakh*
1242,Chevrolet,Enjoy,Petrol LS 8 Seater,2013,"35,000 kms",Petrol,Second Owner,Hyderabad,3.5 Lakh*
1243,Chevrolet,Cruze,LTZ,2011,"80,000 kms",Diesel,First Owner,Hyderabad,4.3 Lakh*
1244,Chevrolet,Aveo U-VA,1.2 LS,2008,"1,00,000 kms",Petrol,Second Owner,Hyderabad,"85,000*"
1245,Chevrolet,Spark,1.0 LS,2011,"15,000 kms",Petrol,First Owner,Hyderabad,1.5 Lakh*
1246,Chevrolet,Aveo U-VA,1.2 LS,2008,"68,000 kms",Petrol,First Owner,Hyderabad,1.55 Lakh*
1247,Chevrolet,Spark,1.0 LS,2011,"90,000 kms",Petrol,Second Owner,Hyderabad,1.16 Lakh*
1248,Chevrolet,Sail,1.2 Base,2016,"25,000 kms",Petrol,First Owner,Hyderabad,2.2 Lakh*
1249,Nissan,Micra Active,XV,2015,"62,242 kms",Petrol,First Owner,Hyderabad,4 Lakh*
1250,Nissan,Sunny,Diesel XL,2013,"1,15,000 kms",Diesel,First Owner,Hyderabad,4.45 Lakh*
1251,Nissan,Micra Active,XV,2015,"51,456 kms",Petrol,First Owner,Hyderabad,4.1 Lakh*
1252,Nissan,Micra Active,XL Petrol,2014,"47,505 kms",Petrol,First Owner,Hyderabad,4.05 Lakh*
1253,Nissan,Micra,Diesel XV Premium,2012,"1,05,000 kms",Diesel,First Owner,Hyderabad,3.15 Lakh*
1254,Nissan,Micra Active,XV,2015,"43,240 kms",Petrol,First Owner,Hyderabad,4.21 Lakh*
1255,Nissan,Terrano,XV 110 PS,2014,"78,280 kms",Diesel,First Owner,Hyderabad,6 Lakh*
1256,Nissan,Sunny,XV,2014,"58,000 kms",Petrol,Second Owner,Hyderabad,4.69 Lakh*
1257,Nissan,X-Trail,Elegance,2007,"1,10,000 kms",Diesel,First Owner,Hyderabad,2.99 Lakh*
1258,Nissan,Micra,XV CVT,2016,"31,200 kms",Petrol,Second Owner,Hyderabad,4.99 Lakh*
1259,Nissan,Micra Active,XV Petrol,2018,"44,000 kms",Petrol,First Owner,Hyderabad,4.8 Lakh*
1260,Nissan,Terrano,XL 85 PS,2013,"1,00,609 kms",Diesel,First Owner,Hyderabad,5.5 Lakh*
1261,Nissan,Micra,AT,2017,"26,521 kms",Petrol,First Owner,Hyderabad,4.95 Lakh*
1262,Nissan,Sunny,Diesel XV,2012,"65,024 kms",Diesel,First Owner,Hyderabad,4.25 Lakh*
1263,Nissan,Terrano,XV Premium 110 PS,2015,"72,000 kms",Diesel,First Owner,Hyderabad,6.5 Lakh*
1264,Nissan,Micra,XV CVT,2014,"20,000 kms",Petrol,Second Owner,Hyderabad,4.5 Lakh*
1265,Nissan,Micra,XV CVT,2014,"25,000 kms",Petrol,Second Owner,Hyderabad,4.5 Lakh*
1266,Nissan,Micra,Diesel XV,2012,"1,63,000 kms",Diesel,First Owner,Hyderabad,2.25 Lakh*
1267,Nissan,Sunny,XL,2012,"1,10,000 kms",Petrol,First Owner,Hyderabad,3 Lakh*
1268,Nissan,Terrano,XV Premium 110 PS,2013,"86,615 kms",Diesel,Second Owner,Hyderabad,4.5 Lakh*
1269,Audi,A6,35 TDI,2015,"67,000 kms",Diesel,First Owner,Hyderabad,26.5 Lakh*
1270,Audi,A6,2.7 TDI,2010,"78,000 kms",Diesel,First Owner,Hyderabad,11 Lakh*
1271,Audi,A4,New 2.0 TDI Multitronic,2011,"1,30,000 kms",Diesel,First Owner,Hyderabad,11.99 Lakh*
1272,Audi,A4,New 2.0 TDI Multitronic,2014,"60,000 kms",Diesel,First Owner,Hyderabad,18 Lakh*
1273,Audi,TT,45 TFSI,2017,"4,000 kms",Petrol,First Owner,Hyderabad,57 Lakh*
1274,Audi,A4,35 TDI Technology Edition,2015,"42,000 kms",Diesel,First Owner,Hyderabad,22.5 Lakh*
1275,Audi,Q5,35TDI Technology,2018,"19,000 kms",Diesel,First Owner,Hyderabad,49 Lakh*
1276,Audi,Q3,35 TDI Quattro Premium Plus,2013,"1,04,000 kms",Diesel,First Owner,Hyderabad,14.25 Lakh*
1277,Audi,A6,35 TDI,2016,"19,000 kms",Diesel,First Owner,Hyderabad,33 Lakh*
1278,Audi,A6,2.0 TDI Premium Plus,2015,"45,000 kms",Diesel,First Owner,Hyderabad,31.95 Lakh*
1279,Audi,A6,35 TDI,2015,"58,500 kms",Diesel,First Owner,Hyderabad,28.5 Lakh*
1280,Audi,Q3,35 TDI Quattro Technology,2016,"39,621 kms",Diesel,First Owner,Hyderabad,28.5 Lakh*
1281,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"1,25,000 kms",Diesel,First Owner,Hyderabad,15.85 Lakh*
1282,Audi,Q5,2.0 TDI Premium Plus,2013,"93,000 kms",Diesel,First Owner,Hyderabad,17.95 Lakh*
1283,Audi,Q5,3.0 TDI Quattro,2015,"47,161 kms",Diesel,Third Owner,Hyderabad,25 Lakh*
1284,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2016,"30,000 kms",Diesel,First Owner,Hyderabad,24.5 Lakh*
1285,Audi,Q3,2.0 TDI Quattro,2017,"24,000 kms",Diesel,First Owner,Hyderabad,28.5 Lakh*
1286,Audi,A4,New 2.0 TDI Multitronic,2009,"1,10,500 kms",Diesel,Second Owner,Hyderabad,8.1 Lakh*
1287,Land-Rover,--,TD4 HSE,2011 Land Rover Freelander 2,"83,800 kms",Diesel,First Owner,Hyderabad,14.5 Lakh*
1288,Land-Rover,--,HSE 3.0 TD6,2017 Land Rover Discovery,"40,000 kms",Diesel,First Owner,Hyderabad,69 Lakh*
1289,Land-Rover,--,SD4 HSE Luxury 7S,2017 Land Rover Discovery Sport,"18,000 kms",Diesel,First Owner,Hyderabad,47 Lakh*
1290,Land-Rover,--,TD4 HSE,2011 Land Rover Freelander 2,"83,800 kms",Diesel,First Owner,Hyderabad,14.5 Lakh*
1291,Land-Rover,--,3.0 D HSE Dynamic Black,2013 Land Rover Range Rover Sport,"56,600 kms",Diesel,First Owner,Hyderabad,43.45 Lakh*
1292,Land-Rover,--,SD4 HSE Luxury,2016 Land Rover Discovery Sport,"66,000 kms",Diesel,First Owner,Hyderabad,41.75 Lakh*
1293,Land-Rover,--,SE,2014 Land Rover Freelander 2,"1,21,145 kms",Diesel,First Owner,Hyderabad,17.85 Lakh*
1294,Land-Rover,--,TD4 HSE 7S,2018 Land Rover Discovery Sport,"52,039 kms",Diesel,First Owner,Hyderabad,44.75 Lakh*
1295,Land-Rover,--,HSE,2010 Land Rover Range Rover Sport,"78,000 kms",Diesel,Third Owner,Hyderabad,24 Lakh*
1296,Jaguar,XF,3.0 Litre S Premium Luxury,2011,"61,000 kms",Diesel,First Owner,Hyderabad,14.5 Lakh*
1297,Jaguar,XJ,3.0L Premium Luxury LWB,2012,"48,000 kms",Diesel,First Owner,Hyderabad,30 Lakh*
1298,Jaguar,XF,3.0 Litre S Premium Luxury,2013,"79,000 kms",Diesel,First Owner,Hyderabad,24.99 Lakh*
1299,Jaguar,XF,2.2 Litre Executive,2017,"11,000 kms",Diesel,First Owner,Hyderabad,38 Lakh*
1300,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"26,000 kms",Diesel,First Owner,Hyderabad,24 Lakh*
1301,Jaguar,XJ,3.0L Portfolio,2016,"30,000 kms",Diesel,First Owner,Hyderabad,59 Lakh*
1302,Jaguar,XF,3.0 Litre S Premium Luxury,2018,"5,597 kms",Diesel,First Owner,Hyderabad,50.5 Lakh*
1303,Jaguar,XF,2.2 Litre Luxury,2015,"50,000 kms",Diesel,First Owner,Hyderabad,25 Lakh*
1304,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"88,000 kms",Diesel,Second Owner,Hyderabad,15 Lakh*
1305,Datsun,GO,T BSIV,2014,"22,107 kms",Petrol,First Owner,Hyderabad,3.67 Lakh*
1306,Datsun,RediGO,T Option,2016,"41,987 kms",Petrol,First Owner,Hyderabad,3.08 Lakh*
1307,Datsun,RediGO,AMT 1.0 S,2019,"5,400 kms",Petrol,First Owner,Hyderabad,4.25 Lakh*
1308,Datsun,GO Plus,T BSIV,2017,"50,000 kms",Petrol,First Owner,Hyderabad,3.35 Lakh*
1309,Datsun,RediGO,T Option,2017,"15,400 kms",Petrol,First Owner,Hyderabad,2.99 Lakh*
1310,Datsun,GO Plus,A Petrol,2018,"25,000 kms",Petrol,First Owner,Hyderabad,5 Lakh*
1311,Datsun,RediGO,T Option,2017,"23,142 kms",Petrol,First Owner,Hyderabad,3.46 Lakh*
1312,Jeep,Compass,2.0 Limited,2017,"51,000 kms",Diesel,First Owner,Hyderabad,16.5 Lakh*
1313,Jeep,Compass,2.0 Limited,2017,"78,091 kms",Diesel,First Owner,Hyderabad,14 Lakh*
1314,Jeep,Compass,1.4 Limited,2018,"27,240 kms",Petrol,First Owner,Hyderabad,18 Lakh*
1315,Jeep,Compass,2.0 Limited,2018,"23,000 kms",Diesel,First Owner,Hyderabad,19.5 Lakh*
1316,Jeep,Compass,1.4 Limited Option Black,2018,"50,753 kms",Petrol,First Owner,Hyderabad,17.9 Lakh*
1317,Fiat,Linea,1.3 Active,2010,"65,000 kms",Diesel,First Owner,Hyderabad,2.75 Lakh*
1318,Fiat,Grande Punto,EVO 90HP 1.3 Sport,2014,"1,00,000 kms",Diesel,First Owner,Hyderabad,4 Lakh*
1319,Fiat,Grande Punto,1.4 Emotion,2012,"50,000 kms",Petrol,Second Owner,Hyderabad,1.8 Lakh*
1320,Volvo,V90 Cross Country,D5 Inscription BSIV,2018,"56,000 kms",Diesel,First Owner,Hyderabad,49.5 Lakh*
1321,Volvo,XC60,Momentum D4 BSIV,2014,"99,000 kms",Diesel,First Owner,Hyderabad,18.5 Lakh*
1322,Volvo,XC60,D5 Summum,2014,"67,000 kms",Diesel,First Owner,Hyderabad,21.99 Lakh*
1323,Volvo,XC 90,D5 AWD,2012,"1,22,488 kms",Diesel,First Owner,Hyderabad,13.76 Lakh*
1324,Mitsubishi,Outlander,2.4,2011,"1,20,200 kms",Petrol,Second Owner,Hyderabad,6.5 Lakh*
1325,Mitsubishi,Pajero,Sport 4X4,2013,"83,000 kms",Diesel,First Owner,Hyderabad,12.99 Lakh*
1326,Mitsubishi,Cedia,Sports,2008,"60,000 kms",Petrol,Third Owner,Hyderabad,3.5 Lakh*
1327,Porsche,Cayenne,Diesel Platinum Edition,2017,"40,000 kms",Diesel,First Owner,Hyderabad,85 Lakh*
1328,Porsche,Cayenne,S Diesel,2006,"55,000 kms",Diesel,First Owner,Hyderabad,16.5 Lakh*
1329,Porsche,Cayenne,S Diesel,2013,"87,500 kms",Diesel,First Owner,Hyderabad,33.75 Lakh*
1330,Opel,Corsa,1.6 GSi,2005,"80,000 kms",Petrol,First Owner,Hyderabad,1.55 Lakh*
1331,Isuzu,MU 7,AT Premium,2016,"90,000 kms",Diesel,First Owner,Hyderabad,13.5 Lakh*
1332,Isuzu,D-Max,High,2018,"25,000 kms",Diesel,First Owner,Hyderabad,9.5 Lakh*
1333,Bentley,Continental,GT,2008,"8,000 kms",Petrol,First Owner,Hyderabad,69 Lakh*
1334,Lexus,LS,500h Ultra Luxury,2019,"3,500 kms",Petrol,First Owner,Hyderabad,1.75 Cr*
1335,Mini,3 DOOR,Cooper D,2015,"54,000 kms",Diesel,First Owner,Hyderabad,23.75 Lakh*
1336,MG,Hector,Smart DCT,2020,"19,700 kms",Petrol,First Owner,Hyderabad,15.6 Lakh*
1337,Maruti,Baleno,1.2 Delta,2018,"63,120 Kms",Petrol,1st Owner,Jaipur,"6,42,358"
1338,Maruti,Ignis,1.2 Sigma BSIV,2018,"61,633 Kms",Petrol,1st Owner,Jaipur,"4,55,778"
1339,Maruti,Wagon R,AMT VXI,2017,"27,347 Kms",Petrol,1st Owner,Jaipur,"4,75,180"
1340,Maruti,Ertiga,BSIV VXI,2018,"21,723 Kms",Petrol,1st Owner,Jaipur,"8,94,156"
1341,Maruti,Baleno,Delta,2020,"4,452 Kms",Petrol,1st Owner,Jaipur,"7,09,804"
1342,Maruti,Swift Dzire,VXI Optional,2016,"29,653 Kms",Petrol,1st Owner,Jaipur,"5,86,100"
1343,Maruti,Swift Dzire,VDI,2019,"60,145 Kms",Diesel,1st Owner,Jaipur,"8,05,950"
1344,Maruti,Baleno,1.2 Delta,2017,"28,308 Kms",Petrol,1st Owner,Jaipur,"6,18,038"
1345,Maruti,Baleno,1.2 Delta,2016,"57,421 Kms",Petrol,1st Owner,Jaipur,"5,39,161"
1346,Maruti,Baleno,1.2 Delta,2019,"71,999 Kms",Petrol,1st Owner,Jaipur,"6,35,741"
1347,Maruti,Baleno,Sigma,2020,"2,078 Kms",Petrol,1st Owner,Jaipur,"6,59,967"
1348,Maruti,Baleno,Delta,2018,"32,644 Kms",Petrol,1st Owner,Jaipur,"6,66,800"
1349,Maruti,S-Presso,VXI Plus,2019,"5,334 Kms",Petrol,1st Owner,Jaipur,"4,67,600"
1350,Maruti,S-Presso,VXI,2019,"16,005 Kms",Petrol,1st Owner,Jaipur,"4,36,600"
1351,Maruti,Baleno,Delta,2018,"27,982 Kms",Petrol,1st Owner,Jaipur,"6,36,228"
1352,Maruti,Baleno,1.2 Delta,2018,"10,132 Kms",Petrol,1st Owner,Jaipur,"6,78,650"
1353,Maruti,Swift,VXi BSIV,2010,"68,000 kms",Petrol,First Owner,Jaipur,2.7 Lakh*
1354,Maruti,Alto K10,VXI,2016,"91,000 kms",Petrol,First Owner,Jaipur,2.85 Lakh*
1355,Maruti,Zen Estilo,LXI BS IV,2011,"68,500 kms",Petrol,First Owner,Jaipur,2 Lakh*
1356,Maruti,Wagon R,AMT VXI,2016,"70,000 kms",Petrol,First Owner,Jaipur,4 Lakh*
1357,Hyundai,Verna,1.6 SX,2013,"105,020 Kms",Diesel,1st Owner,Jaipur,"5,21,000"
1358,Hyundai,Grand i10,Sportz,2016,"55,010 Kms",Petrol,2nd Owner,Jaipur,"4,44,150"
1359,Hyundai,Verna,VTVT 1.6 SX,2019,"11,540 Kms",Petrol,1st Owner,Jaipur,"9,89,100"
1360,Hyundai,Grand i10,Sportz,2016,"26,215 Kms",Petrol,2nd Owner,Jaipur,"4,57,420"
1361,Hyundai,i20,Sportz 1.4 CRDi,2013,"70,132 Kms",Diesel,2nd Owner,Jaipur,"3,80,000"
1362,Hyundai,Grand i10,1.2 CRDi Sportz,2013,"74,927 Kms",Diesel,2nd Owner,Jaipur,"3,73,500"
1363,Hyundai,Xcent,1.1 CRDi SX Option,2015,"72,593 Kms",Diesel,1st Owner,Jaipur,"4,51,750"
1364,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2017,"52,440 Kms",Petrol,1st Owner,Jaipur,"4,80,028"
1365,Hyundai,Xcent,1.1 CRDi SX,2016,"18,104 Kms",Diesel,2nd Owner,Jaipur,"4,79,842"
1366,Hyundai,i20,Era BSIV,2019,"24,879 Kms",Petrol,1st Owner,Jaipur,"5,98,356"
1367,Hyundai,Grand i10,Asta,2014,"40,602 Kms",Petrol,1st Owner,Jaipur,"4,48,600"
1368,Hyundai,Grand i10,CRDi Sportz,2015,"103,461 Kms",Diesel,1st Owner,Jaipur,"4,14,970"
1369,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2018,"25,319 Kms",Petrol,1st Owner,Jaipur,"5,25,500"
1370,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2016,"36,103 Kms",Petrol,1st Owner,Jaipur,"4,94,550"
1371,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2018,"50,067 Kms",Petrol,1st Owner,Jaipur,"4,96,325"
1372,Hyundai,Grand i10,Sportz,2018,"44,248 Kms",Petrol,1st Owner,Jaipur,"4,84,925"
1373,Hyundai,Grand i10,Sportz,2015,"23,189 Kms",Petrol,1st Owner,Jaipur,"4,76,500"
1374,Hyundai,i20,1.2 Spotz,2017,"58,950 Kms",Petrol,1st Owner,Jaipur,"6,12,150"
1375,Hyundai,i20,1.2 Magna Executive,2018,"51,897 Kms",Petrol,1st Owner,Jaipur,"6,16,280"
1376,Hyundai,i20,1.2 Asta,2018,"35,995 Kms",Petrol,1st Owner,Jaipur,"7,14,950"
1377,Ford,EcoSport,1.0 Ecoboost Titanium,2015,"89,572 Kms",Petrol,1st Owner,Jaipur,"5,33,500"
1378,Ford,Ecosport,Titanium Diesel,2019,"32,623 Kms",Diesel,1st Owner,Jaipur,"9,52,000"
1379,Ford,Ecosport,1.5 TDCi Ambiente BSIV,2015,"31,724 Kms",Diesel,1st Owner,Jaipur,"5,74,793"
1380,Ford,Ecosport,1.5 TDCi Titanium BSIV,2015,"63,632 Kms",Diesel,1st Owner,Jaipur,"5,79,420"
1381,Ford,Figo,1.2P Ambiente MT,2015,"84,000 kms",Petrol,First Owner,Jaipur,3.75 Lakh*
1382,Ford,Fiesta,1.6 Duratec EXI,2010,"66,000 kms",Petrol,First Owner,Jaipur,2.4 Lakh*
1383,Ford,Figo Aspire,1.5 TDCi Trend,2018,"35,353 kms",Diesel,First Owner,Jaipur,5.95 Lakh*
1384,Ford,Figo,1.5D Titanium Opt MT,2019,"8,000 kms",Diesel,First Owner,Jaipur,7.45 Lakh*
1385,Ford,Fiesta,1.5 TDCi Ambiente,2014,"92,000 kms",Diesel,First Owner,Jaipur,3.25 Lakh*
1386,Ford,EcoSport,1.5 DV5 MT Titanium,2014,"1,21,000 kms",Diesel,Second Owner,Jaipur,5.5 Lakh*
1387,Ford,Ecosport,1.5 Diesel Titanium,2017,"89,100 kms",Diesel,First Owner,Jaipur,7.45 Lakh*
1388,Ford,Figo,Petrol Titanium,2010,"61,000 kms",Petrol,Second Owner,Jaipur,2.25 Lakh*
1389,Ford,EcoSport,1.5 DV5 MT Titanium,2013,"90,788 kms",Diesel,First Owner,Jaipur,4.78 Lakh*
1390,Ford,Figo,Diesel LXI,2012,"1,03,635 kms",Diesel,Second Owner,Jaipur,1.83 Lakh*
1391,Ford,Fiesta,EXi 1.4 TDCi Ltd,2010,"93,406 kms",Diesel,Second Owner,Jaipur,1.3 Lakh*
1392,Ford,Figo,Diesel EXI,2012,"98,421 kms",Diesel,First Owner,Jaipur,2 Lakh*
1393,Ford,Figo,Diesel ZXI,2010,"84,115 kms",Diesel,First Owner,Jaipur,1.84 Lakh*
1394,Ford,Fiesta,1.4 ZXi TDCi ABS,2010,"82,596 kms",Diesel,First Owner,Jaipur,1.6 Lakh*
1395,Ford,Figo,Diesel Titanium,2012,"1,22,302 kms",Diesel,First Owner,Jaipur,1.91 Lakh*
1396,Ford,Figo,Diesel ZXI,2011,"1,61,080 kms",Diesel,Second Owner,Jaipur,1.29 Lakh*
1397,Honda,Amaze,S i-Dtech,2014,"86,540 Kms",Diesel,1st Owner,Jaipur,"3,99,550"
1398,Honda,City,i DTEC S,2015,"122,620 Kms",Diesel,1st Owner,Jaipur,"5,68,200"
1399,Honda,City,i-VTEC CVT ZX,2018,"25,299 Kms",Petrol,2nd Owner,Jaipur,"10,65,200"
1400,Honda,City,ZX CVT,2020,"36,243 Kms",Petrol,1st Owner,Jaipur,"13,84,254"
1401,Honda,City,i-VTEC CVT ZX,2017,"52,362 Kms",Petrol,2nd Owner,Jaipur,"9,40,620"
1402,Honda,Amaze,EX i-Dtech,2013,"84,040 Kms",Diesel,1st Owner,Jaipur,"3,89,550"
1403,Honda,City,i-VTEC V,2020,"1,361 Kms",Petrol,1st Owner,Jaipur,"9,97,900"
1404,Honda,Jazz,V CVT,2018,"30,838 kms",Petrol,First Owner,Jaipur,6.95 Lakh*
1405,Honda,Jazz,VX CVT,2019,"10,120 kms",Petrol,First Owner,Jaipur,7.75 Lakh*
1406,Honda,Jazz,1.2 VX i VTEC,2019,"18,132 kms",Petrol,First Owner,Jaipur,7.75 Lakh*
1407,Honda,WR-V,i-DTEC VX,2017,"68,000 kms",Diesel,First Owner,Jaipur,7.65 Lakh*
1408,Honda,WR-V,i-DTEC VX,2017,"77,000 kms",Diesel,First Owner,Jaipur,7.5 Lakh*
1409,Honda,City,i DTEC S,2014,"80,540 kms",Diesel,First Owner,Jaipur,5.85 Lakh*
1410,Honda,City,i DTEC SV,2014,"98,000 kms",Diesel,First Owner,Jaipur,5.5 Lakh*
1411,Honda,Brio,1.2 S MT,2017,"65,350 kms",Petrol,Second Owner,Jaipur,3.97 Lakh*
1412,Mahindra,KUV 100,D75 K2,2017,"63,157 Kms",Diesel,1st Owner,Jaipur,"3,44,572"
1413,Mahindra,XUV500,W10 2WD,2016,"43,244 Kms",Diesel,1st Owner,Jaipur,"11,62,000"
1414,Mahindra,Scorpio,Intelli Hybrid S10,2016,"61,008 Kms",Diesel,1st Owner,Jaipur,"12,19,200"
1415,Mahindra,Scorpio,S3 9 Seater BSIV,2019,"76,194 Kms",Diesel,1st Owner,Jaipur,"9,61,450"
1416,Mahindra,Bolero,mHAWK D70 SLX,2018,"72,000 kms",Diesel,First Owner,Jaipur,8.5 Lakh*
1417,Mahindra,XUV500,W8 2WD,2013,"1,69,400 kms",Diesel,First Owner,Jaipur,6.75 Lakh*
1418,Mahindra,XUV500,W6 2WD,2017,"72,000 kms",Diesel,Second Owner,Jaipur,9.45 Lakh*
1419,Mahindra,Scorpio,VLX 2WD AIRBAG BSIV,2011,"1,60,000 kms",Diesel,First Owner,Jaipur,5.25 Lakh*
1420,Mahindra,XUV500,W6 2WD,2018,"72,000 kms",Diesel,First Owner,Jaipur,9.75 Lakh*
1421,Mahindra,XUV500,W8 2WD,2014,"70,000 kms",Diesel,Second Owner,Jaipur,7.3 Lakh*
1422,Mahindra,XUV500,W8 2WD,2013,"1,06,000 kms",Diesel,First Owner,Jaipur,6.75 Lakh*
1423,Mahindra,KUV 100,mFALCON G80 K8,2016,"51,959 kms",Petrol,Second Owner,Jaipur,3.45 Lakh*
1424,Mahindra,XUV500,AT W10 FWD,2015,"1,52,541 kms",Diesel,First Owner,Jaipur,9.05 Lakh*
1425,Mahindra,XUV500,AT W8 FWD,2015,"95,165 kms",Diesel,First Owner,Jaipur,7.68 Lakh*
1426,Mahindra,XUV500,W8 AWD,2014,"1,10,000 kms",Diesel,First Owner,Jaipur,8.5 Lakh*
1427,Mahindra,Scorpio,M2DI,2008,"3,00,000 kms",Diesel,Third Owner,Jaipur,2.5 Lakh*
1428,Mahindra,XUV500,W8 FWD,2014,"1,81,000 kms",Diesel,First Owner,Jaipur,7 Lakh*
1429,Mahindra,TUV 300,mHAWK100 T8,2016,"50,000 kms",Diesel,First Owner,Jaipur,7 Lakh*
1430,Mahindra,Scorpio,VLS AT 2.2 mHAWK,2009,"1,20,000 kms",Diesel,Third Owner,Jaipur,4 Lakh*
1431,Mahindra,Bolero Power Plus,Plus AC BSIV PS,2016,"1,50,000 kms",Diesel,First Owner,Jaipur,6 Lakh*
1432,Renault,KWID,RXT,2016,"44,624 Kms",Petrol,1st Owner,Jaipur,"2,92,712"
1433,Renault,KWID,RXE,2019,"9,077 Kms",Petrol,1st Owner,Jaipur,"3,70,000"
1434,Renault,KWID,RXT,2016,"24,601 Kms",Petrol,1st Owner,Jaipur,"2,96,295"
1435,Renault,KWID,RXL,2018,"1,355 Kms",Petrol,1st Owner,Jaipur,"3,40,586"
1436,Renault,KWID,RXT,2018,"49,444 Kms",Petrol,1st Owner,Jaipur,"3,25,445"
1437,Renault,KWID,AMT,2016,"50,000 kms",Petrol,First Owner,Jaipur,3.25 Lakh*
1438,Renault,Duster,Adventure Edition 85PS RXL,2016,"68,000 kms",Diesel,First Owner,Jaipur,6.5 Lakh*
1439,Renault,KWID,RXT Optional,2018,"61,446 kms",Petrol,First Owner,Jaipur,3.14 Lakh*
